frames,neutral,happy,sad,angry,fearful,disgusted,surprised
161,0.9908634424209595,0.0004838965251110494,0.00685453973710537,0.0012070524971932173,4.97898472531233e-05,8.247578193731897e-07,0.0005404054536484182
162,0.9630030989646912,0.004173389170318842,0.031538743525743484,0.0002802567323669791,0.0004174388013780117,2.0642428353312425e-05,0.0005665998323820531
163,0.9819443225860596,0.0013155007036402822,0.015991084277629852,0.000397317111492157,1.2363080713839736e-05,1.2412212527124211e-05,0.00032694340916350484
164,0.9970051646232605,2.1217321773292497e-05,0.0010156853822991252,0.0019306739559397101,1.942813696587109e-07,2.2859704529309965e-07,2.673636845429428e-05
165,0.9942177534103394,0.0017716228030622005,0.0038737498689442873,5.8930621889885515e-05,2.583071591288899e-06,1.2473507240429171e-06,7.418423774652183e-05
166,0.9781553149223328,0.010715892538428307,0.010987686924636364,6.619893247261643e-05,3.4376441817585146e-06,8.778523806540761e-06,6.275025953073055e-05
167,0.9479669332504272,0.002179341157898307,0.04633258655667305,0.002194032771512866,2.3778033209964633e-05,3.80966484954115e-05,0.0012652240693569183
168,0.9595553874969482,0.0012183724902570248,0.03705017268657684,0.0015582607593387365,8.797036571195349e-05,1.3656784176419023e-05,0.0005161254666745663
169,0.9721892476081848,0.002178350230678916,0.02239377051591873,0.0027624608483165503,8.062914275797084e-06,2.5029323296621442e-05,0.00044314938713796437
170,0.9766809940338135,0.005351044237613678,0.01686234027147293,0.00013963790843263268,0.00010837227455340326,1.6781739759608172e-05,0.0008408859721384943
171,0.9546341896057129,0.0006693553877994418,0.0433887243270874,0.0006238431087695062,3.250081863370724e-05,3.812267095781863e-05,0.000613234646152705
172,0.9270607233047485,0.005664853844791651,0.06461598724126816,0.0016092507867142558,0.00019040820188820362,6.965802458580583e-05,0.000789279758464545
173,0.990393877029419,0.0006451035151258111,0.0017546754097566009,0.0071075912564992905,2.3180411972134607e-06,5.571942438109545e-06,9.106433572014794e-05
174,0.9576007723808289,0.0011829107534140348,0.033541761338710785,0.006308795418590307,5.913389031775296e-05,6.894543912494555e-05,0.0012378240935504436
175,0.9680338501930237,0.01709786057472229,0.012991851195693016,0.00029102319967933,0.00012888509081676602,0.0004436374001670629,0.0010128325084224343
176,0.6536684632301331,0.0005163083551451564,0.34323549270629883,0.0023218595888465643,3.144977745250799e-05,3.500514503684826e-05,0.00019128763233311474
177,0.8799312710762024,0.002129502361640334,0.10268698632717133,0.014922162517905235,6.803718133596703e-05,4.6480807213811204e-05,0.00021560692402999848
178,0.9195758104324341,0.002773938002064824,0.07199592143297195,0.005381649360060692,1.55644793267129e-05,1.275746490136953e-05,0.00024438733817078173
179,0.8708735704421997,0.0022633271291851997,0.12163663655519485,0.0023711039684712887,0.0011016448261216283,4.538237408269197e-05,0.0017083903076127172
180,0.8821845054626465,0.001568885869346559,0.1109764352440834,0.0011224068002775311,0.00021843431750312448,0.0008713476127013564,0.003058074275031686
181,0.9035528898239136,0.0012591283302754164,0.09143581986427307,0.0026641609147191048,2.7075415346189402e-05,3.4309603506699204e-05,0.0010266490280628204
182,0.9789674282073975,0.0023358194157481194,0.013596043922007084,0.0013367317151278257,4.329284274717793e-05,8.705076470505446e-05,0.003633737564086914
183,0.9871401190757751,0.0018794070929288864,0.007230620831251144,0.0008742572390474379,9.702746319817379e-05,2.114991184498649e-05,0.0027574144769459963
184,0.9625492095947266,0.0025661068502813578,0.031669627875089645,0.001587559119798243,9.371706983074546e-05,3.2719119190005586e-05,0.001500860438682139
185,0.9381331205368042,0.002375036710873246,0.05097363144159317,0.0037595571484416723,0.0002954842057079077,0.00019541982328519225,0.004267732612788677
186,0.976245105266571,0.0009391607600264251,0.010802176780998707,0.011332198046147823,5.494728611665778e-05,2.080342710542027e-05,0.0006056263810023665
187,0.9741110801696777,0.00196764525026083,0.023355204612016678,0.00011140901187900454,3.562650454114191e-05,1.6754207535996102e-05,0.00040232253377325833
